Series Name,Series Code,Country Name,Country Code,1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,El Salvador,SLV,61.6887652505387,59.3420797358917,57.1983367700388,54.7469792439305,56.9374449300046,53.0623627625105,51.5865789810863,51.0075738711141,33.5099983215332,33.1138000488281,34.0177001953125,33.8459014892578,33.3302993774414,34.0820007324219,34.7615013122559,28.2444000244141,31.5016994476318,32.1996994018555,32.619800567627,29.5237998962402,30.269100189209,27.5429992675781,23.9479999542236,21.0300998687744,20.710599899292,24.9873008728027,23.2124996185303
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Equatorial Guinea,GNQ,84.0068127542992,84.4589284210078,83.6895643804298,82.4828663067454,76.748225528765,66.0291299283132,68.0176239414465,61.8190191954126,45.8460006713867,46.1240005493164,31.308500289917,29.4871997833252,7.20060014724731,7.1048002243042,6.99249982833862,8.49090003967285,7.19199991226196,9.18200016021729,5.71990013122559,5.54670000076294,4.39050006866455,3.66230010986328,4.1774001121521,4.53450012207031,3.93210005760193,3.52480006217957,4.90469980239868
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Eritrea,ERI,89.8200749635989,83.5658344566424,80.0938803640994,77.8912684198844,76.3771461312122,77.6011671574695,75.0037673027872,76.1296599903633,76.6192016601563,74.6828002929688,74.665901184082,74.8897018432617,69.9140014648438,74.6510009765625,78.3410034179688,79.796501159668,81.7189025878906,81.6257019042969,81.0691986083984,79.7783966064453,78.5435028076172,77.8219985961914,77.4003982543945,77.0761032104492,76.8397979736328,74.5086975097656,73.1865997314453
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Estonia,EST,5.90659168736065,6.70518547099375,9.28519611552712,12.3233857076765,19.5448295450023,19.7399019668,17.7464860861161,20.0693576980239,19.8332996368408,18.9312992095947,19.4125995635986,19.8180999755859,19.9722003936768,18.8430995941162,17.1438007354736,18.5466995239258,20.2436008453369,24.0755996704102,25.3894996643066,25.0944995880127,25.0216999053955,24.5499000549316,25.4899005889893,27.5559997558594,26.9139003753662,27.0333995819092,28.8421993255615
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Eswatini,SWZ,92.2630046884477,91.9937104880808,73.2134543455677,72.7563046371405,75.502364160309,47.9276959204997,49.107286497007,48.8655959671585,62.1809997558594,62.7487983703613,63.6842994689941,63.9375991821289,62.8610000610352,63.2507019042969,65.2726974487305,65.2171020507813,65.8758010864258,64.3631973266602,63.6505012512207,62.4076995849609,63.3736000061035,66.2366027832031,67.9586029052734,66.5886993408203,62.3595008850098,65.5389022827148,66.0652008056641
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Ethiopia,ETH,97.7404145075057,97.1986582174039,96.8838858414533,96.6201395551153,96.3519781927263,96.2208563683377,96.1002414378477,96.189489692332,95.5544967651367,94.5979995727539,94.5302963256836,94.2341995239258,94.1320037841797,94.725700378418,94.5418014526367,94.160400390625,94.0930023193359,94.1752014160156,94.1148986816406,93.5616989135742,93.2962036132813,92.4905014038086,91.2491989135742,91.5577011108398,90.488899230957,90.2696990966797,89.9231033325195
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Faroe Islands,FRO,3.10564372342307,3.05195995293345,3.15094350169065,3.21403054997319,2.70580241970233,3.25964804449546,3.14074085229425,2.79207811645691,2.7720000743866,2.56010007858276,3.40199995040894,3.10649991035461,3.41829991340637,3.84010004997253,4.3011999130249,4.54409980773926,4.50649976730347,5.12309980392456,3.37770009040833,4.99700021743774,4.70090007781982,4.5314998626709,6.53579998016357,7.47410011291504,6.32289981842041,5.96929979324341,5.85860013961792
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Fiji,FJI,58.5856762134205,59.0061369051228,63.7767290547071,60.0611603861047,59.7141287230382,54.9620220895556,49.7925989792643,56.0544841634439,52.1678009033203,42.9294013977051,51.0264015197754,43.3403015136719,37.9360008239746,42.4262008666992,40.4900016784668,37.0625,40.1342010498047,35.573600769043,27.9585990905762,32.405200958252,33.4492988586426,33.9006004333496,34.2302017211914,32.6744995117188,27.6681995391846,28.8892993927002,27.8712997436523
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Finland,FIN,25.1233985953079,26.0035366744909,25.131940216431,27.2664099850931,26.8705515211363,28.8284455366953,30.4979692221115,30.2360817033354,31.6786994934082,29.2497005462646,29.5214996337891,28.3544998168945,31.0998992919922,31.5245990753174,31.2520008087158,31.80419921875,34.7445983886719,32.6113014221191,33.5880012512207,35.2671012878418,38.8114013671875,38.5201988220215,41.2490997314453,43.2295989990234,42.3969993591309,44.4765014648438,44.2167015075684
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,France,FRA,11.2582017613576,10.8601325704973,10.9344888752186,10.701408694358,10.4949535665609,9.98545318666425,9.70928588525048,9.77901435150414,9.32470035552979,9.45740032196045,8.73250007629395,8.90769958496094,8.95250034332275,8.660400390625,8.52379989624023,9.45499992370605,10.6001996994019,11.3165998458862,11.9933996200562,10.8296003341675,12.5293998718262,13.5736999511719,13.3534002304077,13.4837999343872,14.4117002487183,14.1386003494263,15.2525997161865
